vehicle_number,violations
FKN00GL175230,3
FKN00GL66619,3
FKN00GL66613,3
FKN00GL101744,3
FKN00GL86706,3
FKN00GL12481,3
FKN00GL175194,3
FKN00GL86587,3
FKN00GL86555,3
FKN00GL8654,3
FKN00GL174936,3
FKN00GL86630,3
FKN00GL86635,3
FKN00GL86608,3
FKN00GL66566,3
FKN00GL39156,3
FKN00GL39159,3
FKN00GL39139,3
FKN00GL39131,3
FKN00GL17448,3
FKN00GL174444,3
FKN00GL124910,3
FKN00GL174409,3
FKN00GL39197,3
FKN00GL114479,3
FKN00GL114481,3
FKN00GL11449,3
FKN00GL39190,3
FKN00GL66616,3
FKN00GL86618,3
FKN00GL86619,3
FKN00GL17486,3
FKN00GL17485,3
FKN00GL1748,3
FKN00GL17465,3
FKN00GL17429,3
FKN00GL174207,3
FKN00GL17419,3
FKN00GL66500,3
FKN00GL66475,3
FKN00GL6647,3
FKN00GL39211,3
FKN00GL66556,3
FKN00GL66532,3
FKN00GL86665,3
FKN00GL86666,3
FKN00GL86655,3
FKN00GL124884,3
FKN00GL174538,3
FKN00GL17452,3
FKN00GL174502,3
FKN00GL66408,3
FKN00GL39417,3
FKN00GL39384,3
FKN00GL39395,3
FKN00GL39352,3
FKN00GL39313,3
FKN00GL66432,3
FKN00GL66443,3
FKN00GL39308,3
FKN00GL39281,3
FKN00GL39253,3
FKN00GL39257,3
FKN00GL17439,3
FKN00GL174366,3
FKN00GL174343,3
FKN00GL17435,3
FKN00GL39454,3
FKN00GL39432,3
FKN00GL174158,3
FKN00GL174146,3
FKN00GL8684,3
FKN00GL86821,3
FKN00GL86784,3
FKN00GL124973,3
FKN00GL17410,3
FKN00GL174067,3
FKN00GL17408,3
FKN00GL17404,3
FKN00GL174048,3
FKN00GL12499,3
FKN00GL17399,3
FKN00GL66402,3
FKN00GL17366,3
FKN00GL86922,3
FKN00GL101724,3
FKN00GL86908,3
FKN00GL8687,3
FKN00GL124999,3
FKN00GL125021,3
FKN00GL173870,3
FKN00GL66346,3
FKN00GL6633,3
FKN00GL66334,3
FKN00GL66313,3
FKN00GL114412,3
FKN00GL39466,3
FKN00GL39467,3
FKN00GL39452,3
FKN00GL173432,3
FKN00GL173433,3
FKN00GL173440,3
FKN00GL39588,3
FKN00GL39575,3
FKN00GL39577,3
FKN00GL39546,3
FKN00GL39496,3
FKN00GL17386,3
FKN00GL86967,3
FKN00GL8693,3
FKN00GL8692,3
FKN00GL173740,3
FKN00GL12504,3
FKN00GL125048,3
FKN00GL17373,3
FKN00GL87076,3
FKN00GL173278,3
FKN00GL17319,3
FKN00GL173154,3
FKN00GL66246,3
FKN00GL66247,3
FKN00GL107061,3
FKN00GL66307,3
FKN00GL66296,3
FKN00GL6627,3
FKN00GL87042,3
FKN00GL86986,3
FKN00GL17358,3
FKN00GL125081,3
FKN00GL173496,3
FKN00GL173468,3
FKN00GL87172,3
FKN00GL87151,3
FKN00GL173128,3
FKN00GL17313,3
FKN00GL173099,3
FKN00GL17303,3
FKN00GL173020,3
FKN00GL17300,3
FKN00GL125168,3
FKN00GL172885,3
FKN00GL114356,3
FKN00GL39644,3
FKN00GL39623,3
FKN00GL66261,3
FKN00GL66264,3
FKN00GL87103,3
FKN00GL172836,3
FKN00GL172788,3
FKN00GL17272,3
FKN00GL172690,3
FKN00GL172693,3
FKN00GL6611,3
FKN00GL66114,3
FKN00GL6610,3
FKN00GL66105,3
FKN00GL66069,3
FKN00GL114345,3
FKN00GL39693,3
FKN00GL39681,3
FKN00GL66183,3
FKN00GL101665,3
FKN00GL101670,3
FKN00GL39764,3
FKN00GL39770,3
FKN00GL39776,3
FKN00GL6608,3
FKN00GL107120,3
FKN00GL107121,3
FKN00GL6604,3
FKN00GL66042,3
FKN00GL66010,3
FKN00GL3976,3
FKN00GL114323,3
FKN00GL39732,3
FKN00GL39709,3
FKN00GL87232,3
FKN00GL87204,3
FKN00GL87185,3
FKN00GL101639,3
FKN00GL8725,3
FKN00GL87256,3
FKN00GL87234,3
FKN00GL8724,3
FKN00GL17257,3
FKN00GL172552,3
FKN00GL17248,3
FKN00GL39799,3
FKN00GL39803,3
FKN00GL65993,3
FKN00GL66004,3
FKN00GL66005,3
FKN00GL65980,3
FKN00GL39785,3
FKN00GL114309,3
FKN00GL87297,3
FKN00GL172411,3
FKN00GL125235,3
FKN00GL172390,3
FKN00GL172183,3
FKN00GL172176,3
FKN00GL17214,3
FKN00GL65989,3
FKN00GL6599,3
FKN00GL107148,3
FKN00GL107150,3
FKN00GL39915,3
FKN00GL3989,3
FKN00GL39791,3
FKN00GL172655,3
FKN00GL87278,3
FKN00GL114236,3
FKN00GL40056,3
FKN00GL40065,3
FKN00GL65922,3
FKN00GL6591,3
FKN00GL40037,3
FKN00GL114247,3
FKN00GL40016,3
FKN00GL39989,3
FKN00GL3993,3
FKN00GL172444,3
FKN00GL172451,3
FKN00GL101617,3
FKN00GL87326,3
FKN00GL87292,3
FKN00GL87293,3
FKN00GL40095,3
FKN00GL65877,3
FKN00GL87414,3
FKN00GL87384,3
FKN00GL17211,3
FKN00GL125282,3
FKN00GL17207,3
FKN00GL172057,3
FKN00GL17201,3
FKN00GL125293,3
FKN00GL171956,3
FKN00GL107178,3
FKN00GL107179,3
FKN00GL65859,3
FKN00GL6584,3
FKN00GL40077,3
FKN00GL171963,3
FKN00GL171842,3
FKN00GL171777,3
FKN00GL87447,3
FKN00GL87428,3
FKN00GL87429,3
FKN00GL17175,3
FKN00GL171734,3
FKN00GL40124,3
FKN00GL65797,3
FKN00GL65763,3
FKN00GL65764,3
FKN00GL65766,3
FKN00GL65767,3
FKN00GL40100,3
FKN00GL114224,3
FKN00GL87442,3
FKN00GL17165,3
FKN00GL125355,3
FKN00GL125330,3
FKN00GL17155,3
FKN00GL17151,3
FKN00GL171325,3
FKN00GL65719,3
FKN00GL40196,3
FKN00GL114193,3
FKN00GL40170,3
FKN00GL40169,3
FKN00GL40152,3
FKN00GL114201,3
FKN00GL40132,3
FKN00GL17196,3
FKN00GL171214,3
FKN00GL17113,3
FKN00GL17111,3
FKN00GL171115,3
FKN00GL40245,3
FKN00GL40249,3
FKN00GL40251,3
FKN00GL65728,3
FKN00GL65647,3
FKN00GL40216,3
FKN00GL40220,3
FKN00GL107184,3
FKN00GL65756,3
FKN00GL65731,3
FKN00GL87504,3
FKN00GL87509,3
FKN00GL107243,3
FKN00GL114130,3
FKN00GL40380,3
FKN00GL40368,3
FKN00GL40370,3
FKN00GL107229,3
FKN00GL107234,3
FKN00GL107240,3
FKN00GL65629,3
FKN00GL114143,3
FKN00GL4029,3
FKN00GL40283,3
FKN00GL40242,3
FKN00GL171270,3
FKN00GL87545,3
FKN00GL87534,3
FKN00GL17110,3
FKN00GL171083,3
FKN00GL87682,3
FKN00GL8761,3
FKN00GL87586,3
FKN00GL87554,3
FKN00GL171051,3
FKN00GL171010,3
FKN00GL171011,3
FKN00GL17099,3
FKN00GL17095,3
FKN00GL17086,3
FKN00GL170841,3
FKN00GL65605,3
FKN00GL65606,3
FKN00GL65607,3
FKN00GL170789,3
FKN00GL87708,3
FKN00GL87709,3
FKN00GL87691,3
FKN00GL87680,3
FKN00GL125468,3
FKN00GL170765,3
FKN00GL170767,3
FKN00GL170630,3
FKN00GL65557,3
FKN00GL107262,3
FKN00GL114118,3
FKN00GL114119,3
FKN00GL114123,3
FKN00GL114126,3
FKN00GL65604,3
FKN00GL125531,3
FKN00GL170462,3
FKN00GL170464,3
FKN00GL107280,3
FKN00GL114109,3
FKN00GL4047,3
FKN00GL65579,3
FKN00GL170632,3
FKN00GL170611,3
FKN00GL8778,3
FKN00GL87753,3
FKN00GL125496,3
FKN00GL125500,3
FKN00GL170577,3
FKN00GL170546,3
FKN00GL170787,3
FKN00GL87962,3
FKN00GL17025,3
FKN00GL170180,3
FKN00GL114055,3
FKN00GL40573,3
FKN00GL107295,3
FKN00GL65482,3
FKN00GL114086,3
FKN00GL40501,3
FKN00GL40477,3
FKN00GL125510,3
FKN00GL170484,3
FKN00GL87885,3
FKN00GL8781,3
FKN00GL87798,3
FKN00GL170479,3
FKN00GL17008,3
FKN00GL170058,3
FKN00GL170069,3
FKN00GL170050,3
FKN00GL16996,3
FKN00GL16992,3
FKN00GL169907,3
FKN00GL65435,3
FKN00GL10730,3
FKN00GL107304,3
FKN00GL65424,3
FKN00GL4061,3
FKN00GL40598,3
FKN00GL17034,3
FKN00GL170315,3
FKN00GL87999,3
FKN00GL169795,3
FKN00GL1698,3
FKN00GL169765,3
FKN00GL16975,3
FKN00GL16971,3
FKN00GL65396,3
FKN00GL107317,3
FKN00GL65355,3
FKN00GL65352,3
FKN00GL4067,3
FKN00GL114048,3
FKN00GL40642,3
FKN00GL170127,3
FKN00GL170112,3
FKN00GL8808,3
FKN00GL170091,3
FKN00GL169584,3
FKN00GL169589,3
FKN00GL12567,3
FKN00GL169533,3
FKN00GL16949,3
FKN00GL40762,3
FKN00GL107330,3
FKN00GL107331,3
FKN00GL40747,3
FKN00GL40750,3
FKN00GL114025,3
FKN00GL40726,3
FKN00GL169851,3
FKN00GL88148,3
FKN00GL88099,3
FKN00GL169812,3
FKN00GL40871,3
FKN00GL40874,3
FKN00GL40876,3
FKN00GL10735,3
FKN00GL107355,3
FKN00GL65246,3
FKN00GL11399,3
FKN00GL40805,3
FKN00GL40808,3
FKN00GL40791,3
FKN00GL40769,3
FKN00GL4078,3
FKN00GL88261,3
FKN00GL88250,3
FKN00GL88212,3
FKN00GL169576,3
FKN00GL88299,3
FKN00GL88304,3
FKN00GL101437,3
FKN00GL88283,3
FKN00GL8827,3
FKN00GL169385,3
FKN00GL16921,3
FKN00GL169119,3
FKN00GL169122,3
FKN00GL125733,3
FKN00GL169015,3
FKN00GL40903,3
FKN00GL40904,3
FKN00GL40905,3
FKN00GL40907,3
FKN00GL4087,3
FKN00GL16887,3
FKN00GL16884,3
FKN00GL168825,3
FKN00GL168734,3
FKN00GL40897,3
FKN00GL65106,3
FKN00GL6511,3
FKN00GL107361,3
FKN00GL107363,3
FKN00GL65232,3
FKN00GL65201,3
FKN00GL6519,3
FKN00GL65167,3
FKN00GL6516,3
FKN00GL4090,3
FKN00GL169476,3
FKN00GL41069,3
FKN00GL41046,3
FKN00GL41052,3
FKN00GL4104,3
FKN00GL41013,3
FKN00GL107397,3
FKN00GL1074,3
FKN00GL40961,3
FKN00GL40950,3
FKN00GL40919,3
FKN00GL88364,3
FKN00GL88343,3
FKN00GL88344,3
FKN00GL125750,3
FKN00GL168976,3
FKN00GL16895,3
FKN00GL168581,3
FKN00GL101384,3
FKN00GL88452,3
FKN00GL88433,3
FKN00GL1258,3
FKN00GL168518,3
FKN00GL168477,3
FKN00GL168380,3
FKN00GL168298,3
FKN00GL16828,3
FKN00GL168195,3
FKN00GL64931,3
FKN00GL64938,3
FKN00GL64942,3
FKN00GL113897,3
FKN00GL41060,3
FKN00GL101387,3
FKN00GL88494,3
FKN00GL167874,3
FKN00GL16783,3
FKN00GL167810,3
FKN00GL125876,3
FKN00GL16776,3
FKN00GL6489,3
FKN00GL113880,3
FKN00GL41124,3
FKN00GL41111,3
FKN00GL41071,3
FKN00GL41076,3
FKN00GL41079,3
FKN00GL4108,3
FKN00GL168647,3
FKN00GL88535,3
FKN00GL88528,3
FKN00GL1259,3
FKN00GL125919,3
FKN00GL125938,3
FKN00GL167297,3
FKN00GL167193,3
FKN00GL64860,3
FKN00GL64863,3
FKN00GL64800,3
FKN00GL41212,3
FKN00GL41153,3
FKN00GL125823,3
FKN00GL16801,3
FKN00GL167996,3
FKN00GL101386,3
FKN00GL166961,3
FKN00GL166950,3
FKN00GL125939,3
FKN00GL166939,3
FKN00GL166941,3
FKN00GL16692,3
FKN00GL41297,3
FKN00GL64797,3
FKN00GL64774,3
FKN00GL41300,3
FKN00GL41250,3
FKN00GL41254,3
FKN00GL41242,3
FKN00GL41220,3
FKN00GL167610,3
FKN00GL8855,3
FKN00GL41452,3
FKN00GL41460,3
FKN00GL113768,3
FKN00GL41373,3
FKN00GL41355,3
FKN00GL64687,3
FKN00GL41342,3
FKN00GL41319,3
FKN00GL41330,3
FKN00GL41332,3
FKN00GL41292,3
FKN00GL10136,3
FKN00GL88577,3
FKN00GL88570,3
FKN00GL167090,3
FKN00GL167007,3
FKN00GL88680,3
FKN00GL88645,3
FKN00GL88649,3
FKN00GL88637,3
FKN00GL88627,3
FKN00GL16687,3
FKN00GL125970,3
FKN00GL125976,3
FKN00GL166826,3
FKN00GL166679,3
FKN00GL64655,3
FKN00GL64661,3
FKN00GL64642,3
FKN00GL64643,3
FKN00GL6463,3
FKN00GL113753,3
FKN00GL88696,3
FKN00GL166422,3
FKN00GL166403,3
FKN00GL166364,3
FKN00GL41609,3
FKN00GL41581,3
FKN00GL41582,3
FKN00GL107489,3
FKN00GL64612,3
FKN00GL41540,3
FKN00GL41550,3
FKN00GL41512,3
FKN00GL64691,3
FKN00GL107473,3
FKN00GL166909,3
FKN00GL101345,3
FKN00GL64462,3
FKN00GL64443,3
FKN00GL41761,3
FKN00GL41751,3
FKN00GL41727,3
FKN00GL41685,3
FKN00GL41677,3
FKN00GL41679,3
FKN00GL41625,3
FKN00GL41635,3
FKN00GL41617,3
FKN00GL166638,3
FKN00GL166513,3
FKN00GL88739,3
FKN00GL88745,3
FKN00GL8869,3
FKN00GL41773,3
FKN00GL41777,3
FKN00GL126036,3
FKN00GL88788,3
FKN00GL88763,3
FKN00GL88773,3
FKN00GL88752,3
FKN00GL126025,3
FKN00GL166231,3
FKN00GL166200,3
FKN00GL166159,3
FKN00GL126061,3
FKN00GL64483,3
FKN00GL64493,3
FKN00GL6447,3
FKN00GL64454,3
FKN00GL41854,3
FKN00GL166082,3
FKN00GL88811,3
FKN00GL88812,3
FKN00GL88813,3
FKN00GL126086,3
FKN00GL16590,3
FKN00GL165849,3
FKN00GL41830,3
FKN00GL107534,3
FKN00GL64407,3
FKN00GL113666,3
FKN00GL113668,3
FKN00GL113669,3
FKN00GL4181,3
FKN00GL41770,3
FKN00GL165844,3
FKN00GL165725,3
FKN00GL8883,3
FKN00GL88831,3
FKN00GL88832,3
FKN00GL165623,3
FKN00GL165624,3
FKN00GL126147,3
FKN00GL41915,3
FKN00GL64377,3
FKN00GL64338,3
FKN00GL64325,3
FKN00GL41923,3
FKN00GL41900,3
FKN00GL4186,3
FKN00GL113657,3
FKN00GL126190,3
FKN00GL126195,3
FKN00GL165248,3
FKN00GL165193,3
FKN00GL41980,3
FKN00GL41959,3
FKN00GL16553,3
FKN00GL88937,3
FKN00GL8891,3
FKN00GL88907,3
FKN00GL165492,3
FKN00GL165418,3
FKN00GL165398,3
FKN00GL165393,3
FKN00GL165379,3
FKN00GL165352,3
FKN00GL89009,3
FKN00GL126217,3
FKN00GL16508,3
FKN00GL165060,3
FKN00GL164987,3
FKN00GL16494,3
FKN00GL64158,3
FKN00GL42115,3
FKN00GL113587,3
FKN00GL4210,3
FKN00GL42103,3
FKN00GL4205,3
FKN00GL64289,3
FKN00GL107570,3
FKN00GL88996,3
FKN00GL165293,3
FKN00GL164770,3
FKN00GL126273,3
FKN00GL164671,3
FKN00GL64102,3
FKN00GL64108,3
FKN00GL64100,3
FKN00GL64067,3
FKN00GL64207,3
FKN00GL64215,3
FKN00GL64185,3
FKN00GL6417,3
FKN00GL126210,3
FKN00GL16519,3
FKN00GL16517,3
FKN00GL89057,3
FKN00GL101251,3
FKN00GL164582,3
FKN00GL126305,3
FKN00GL164537,3
FKN00GL164542,3
FKN00GL64047,3
FKN00GL64039,3
FKN00GL64015,3
FKN00GL64018,3
FKN00GL42196,3
FKN00GL113547,3
FKN00GL164843,3
FKN00GL89163,3
FKN00GL89132,3
FKN00GL89113,3
FKN00GL8910,3
FKN00GL89109,3
FKN00GL164490,3
FKN00GL164457,3
FKN00GL164408,3
FKN00GL89260,3
FKN00GL8927,3
FKN00GL126341,3
FKN00GL16430,3
FKN00GL64007,3
FKN00GL42331,3
FKN00GL42321,3
FKN00GL42238,3
FKN00GL42242,3
FKN00GL8919,3
FKN00GL126298,3
FKN00GL164622,3
FKN00GL16458,3
FKN00GL16415,3
FKN00GL16404,3
FKN00GL8938,3
FKN00GL89323,3
FKN00GL89326,3
FKN00GL164029,3
FKN00GL164003,3
FKN00GL126388,3
FKN00GL163992,3
FKN00GL163904,3
FKN00GL163867,3
FKN00GL42416,3
FKN00GL63950,3
FKN00GL4236,3
FKN00GL42342,3
FKN00GL164529,3
FKN00GL89504,3
FKN00GL89459,3
FKN00GL126405,3
FKN00GL163779,3
FKN00GL163724,3
FKN00GL163702,3
FKN00GL126426,3
FKN00GL126427,3
FKN00GL113464,3
FKN00GL63929,3
FKN00GL63931,3
FKN00GL63937,3
FKN00GL63917,3
FKN00GL42525,3
FKN00GL42451,3
FKN00GL42432,3
FKN00GL163554,3
FKN00GL16356,3
FKN00GL16347,3
FKN00GL163480,3
FKN00GL163460,3
FKN00GL4267,3
FKN00GL107665,3
FKN00GL63889,3
FKN00GL63892,3
FKN00GL63852,3
FKN00GL63853,3
FKN00GL42647,3
FKN00GL42633,3
FKN00GL4264,3
FKN00GL4262,3
FKN00GL16384,3
FKN00GL8955,3
FKN00GL163353,3
FKN00GL163338,3
FKN00GL163326,3
FKN00GL126503,3
FKN00GL63834,3
FKN00GL63737,3
FKN00GL113429,3
FKN00GL42782,3
FKN00GL42742,3
FKN00GL42684,3
FKN00GL126404,3
FKN00GL163643,3
FKN00GL8954,3
FKN00GL126441,3
FKN00GL16360,3
FKN00GL89646,3
FKN00GL89651,3
FKN00GL8961,3
FKN00GL163181,3
FKN00GL16315,3
FKN00GL63685,3
FKN00GL42899,3
FKN00GL42876,3
FKN00GL42864,3
FKN00GL42853,3
FKN00GL113406,3
FKN00GL163408,3
FKN00GL163402,3
FKN00GL89607,3
FKN00GL89568,3
FKN00GL89572,3
FKN00GL63677,3
FKN00GL107704,3
FKN00GL63649,3
FKN00GL43019,3
FKN00GL113370,3
FKN00GL113344,3
FKN00GL43003,3
FKN00GL42986,3
FKN00GL42970,3
FKN00GL113384,3
FKN00GL42955,3
FKN00GL42943,3
FKN00GL42927,3
FKN00GL126478,3
FKN00GL163277,3
FKN00GL163280,3
FKN00GL6361,3
FKN00GL63612,3
FKN00GL162981,3
FKN00GL162934,3
FKN00GL162939,3
FKN00GL162841,3
FKN00GL162807,3
FKN00GL126579,3
FKN00GL162751,3
FKN00GL6358,3
FKN00GL63580,3
FKN00GL43070,3
FKN00GL43077,3
FKN00GL43028,3
FKN00GL63673,3
FKN00GL63676,3
FKN00GL43276,3
FKN00GL43277,3
FKN00GL162659,3
FKN00GL162603,3
FKN00GL162574,3
FKN00GL162563,3
FKN00GL162542,3
FKN00GL162413,3
FKN00GL162414,3
FKN00GL162392,3
FKN00GL63513,3
FKN00GL43237,3
FKN00GL113317,3
FKN00GL43200,3
FKN00GL4312,3
FKN00GL4308,3
FKN00GL162296,3
FKN00GL1623,3
FKN00GL162241,3
FKN00GL89849,3
FKN00GL162167,3
FKN00GL162098,3
FKN00GL161998,3
FKN00GL161974,3
FKN00GL16187,3
FKN00GL63421,3
FKN00GL63414,3
FKN00GL6338,3
FKN00GL63351,3
FKN00GL63356,3
FKN00GL43300,3
FKN00GL4327,3
FKN00GL161720,3
FKN00GL89900,3
FKN00GL89874,3
FKN00GL161647,3
FKN00GL16161,3
FKN00GL43394,3
FKN00GL63306,3
FKN00GL63313,3
FKN00GL6330,3
FKN00GL63274,3
FKN00GL43341,3
FKN00GL43329,3
FKN00GL43337,3
FKN00GL43339,3
FKN00GL4334,3
FKN00GL16233,3
FKN00GL89982,3
FKN00GL89961,3
FKN00GL8997,3
FKN00GL89933,3
FKN00GL8994,3
FKN00GL126754,3
FKN00GL161537,3
FKN00GL16154,3
FKN00GL161532,3
FKN00GL107776,3
FKN00GL107779,3
FKN00GL107780,3
FKN00GL113242,3
FKN00GL43444,3
FKN00GL126702,3
FKN00GL161840,3
FKN00GL161364,3
FKN00GL126785,3
FKN00GL161196,3
FKN00GL161184,3
FKN00GL161013,3
FKN00GL161003,3
FKN00GL43592,3
FKN00GL6323,3
FKN00GL63216,3
FKN00GL4360,3
FKN00GL43572,3
FKN00GL43534,3
FKN00GL43536,3
FKN00GL43543,3
FKN00GL43486,3
FKN00GL43457,3
FKN00GL90056,3
FKN00GL126845,3
FKN00GL160911,3
FKN00GL160829,3
FKN00GL160779,3
FKN00GL43694,3
FKN00GL63181,3
FKN00GL43703,3
FKN00GL43676,3
FKN00GL43678,3
FKN00GL113215,3
FKN00GL43610,3
FKN00GL126781,3
FKN00GL161446,3
FKN00GL90022,3
FKN00GL8999,3
FKN00GL16067,3
FKN00GL160573,3
FKN00GL90218,3
FKN00GL101016,3
FKN00GL90162,3
FKN00GL9015,3
FKN00GL90138,3
FKN00GL160479,3
FKN00GL160447,3
FKN00GL160421,3
FKN00GL160399,3
FKN00GL43745,3
FKN00GL4369,3
FKN00GL161006,3
FKN00GL9009,3
FKN00GL90093,3
FKN00GL160321,3
FKN00GL90244,3
FKN00GL1010,3
FKN00GL160132,3
FKN00GL126960,3
FKN00GL43843,3
FKN00GL63092,3
FKN00GL6307,3
FKN00GL107845,3
FKN00GL107846,3
FKN00GL43834,3
FKN00GL4381,3
FKN00GL43779,3
FKN00GL43780,3
FKN00GL43764,3
FKN00GL113173,3
FKN00GL90250,3
FKN00GL9024,3
FKN00GL159989,3
FKN00GL15993,3
FKN00GL159905,3
FKN00GL159753,3
FKN00GL63043,3
FKN00GL11311,3
FKN00GL43934,3
FKN00GL43919,3
FKN00GL43907,3
FKN00GL43880,3
FKN00GL43871,3
FKN00GL43876,3
FKN00GL160365,3
FKN00GL160357,3
FKN00GL12700,3
FKN00GL15972,3
FKN00GL15973,3
FKN00GL159677,3
FKN00GL159593,3
FKN00GL107871,3
FKN00GL62987,3
FKN00GL62956,3
FKN00GL62965,3
FKN00GL62940,3
FKN00GL44000,3
FKN00GL43972,3
FKN00GL43975,3
FKN00GL63067,3
FKN00GL90288,3
FKN00GL9029,3
FKN00GL159361,3
FKN00GL159169,3
FKN00GL90506,3
FKN00GL9049,3
FKN00GL90492,3
FKN00GL90471,3
FKN00GL44110,3
FKN00GL107878,3
FKN00GL6293,3
FKN00GL113091,3
FKN00GL113067,3
FKN00GL44052,3
FKN00GL90340,3
FKN00GL90293,3
FKN00GL90300,3
FKN00GL159762,3
FKN00GL127107,3
FKN00GL127114,3
FKN00GL158945,3
FKN00GL15895,3
FKN00GL44191,3
FKN00GL62905,3
FKN00GL62884,3
FKN00GL62810,3
FKN00GL62774,3
FKN00GL44156,3
FKN00GL44150,3
FKN00GL44124,3
FKN00GL159561,3
FKN00GL90424,3
FKN00GL9041,3
FKN00GL159359,3
FKN00GL158714,3
FKN00GL15865,3
FKN00GL158627,3
FKN00GL44249,3
FKN00GL44252,3
FKN00GL44217,3
FKN00GL4422,3
FKN00GL44206,3
FKN00GL90466,3
FKN00GL159101,3
FKN00GL127090,3
FKN00GL127095,3
FKN00GL15908,3
FKN00GL159065,3
FKN00GL1590,3
FKN00GL159005,3
FKN00GL44319,3
FKN00GL11298,3
FKN00GL44312,3
FKN00GL44290,3
FKN00GL62662,3
FKN00GL62667,3
FKN00GL6267,3
FKN00GL62671,3
FKN00GL158911,3
FKN00GL158902,3
FKN00GL127121,3
FKN00GL158838,3
FKN00GL158812,3
FKN00GL90600,3
FKN00GL90522,3
FKN00GL158731,3
FKN00GL4435,3
FKN00GL44351,3
FKN00GL158617,3
FKN00GL15849,3
FKN00GL158500,3
FKN00GL100911,3
FKN00GL127208,3
FKN00GL15808,3
FKN00GL15807,3
FKN00GL15800,3
FKN00GL157866,3
FKN00GL90759,3
FKN00GL112993,3
FKN00GL44331,3
FKN00GL107944,3
FKN00GL62600,3
FKN00GL100905,3
FKN00GL9073,3
FKN00GL9070,3
FKN00GL157624,3
FKN00GL157526,3
FKN00GL157402,3
FKN00GL157391,3
FKN00GL107933,3
FKN00GL62534,3
FKN00GL6254,3
FKN00GL6253,3
FKN00GL44385,3
FKN00GL44361,3
FKN00GL44367,3
FKN00GL44371,3
FKN00GL44345,3
FKN00GL15714,3
FKN00GL157125,3
FKN00GL12731,3
FKN00GL15697,3
FKN00GL90865,3
FKN00GL107970,3
FKN00GL62489,3
FKN00GL6249,3
FKN00GL62494,3
FKN00GL62498,3
FKN00GL6248,3
FKN00GL112953,3
FKN00GL44427,3
FKN00GL44430,3
FKN00GL9076,3
FKN00GL90762,3
FKN00GL112911,3
FKN00GL44564,3
FKN00GL44570,3
FKN00GL62433,3
FKN00GL62401,3
FKN00GL62374,3
FKN00GL4450,3
FKN00GL4449,3
FKN00GL4445,3
FKN00GL62510,3
FKN00GL62511,3
FKN00GL90781,3
FKN00GL90750,3
FKN00GL157238,3
FKN00GL157241,3
FKN00GL157181,3
FKN00GL9087,3
FKN00GL90833,3
FKN00GL12733,3
FKN00GL156909,3
FKN00GL15688,3
FKN00GL156867,3
FKN00GL156848,3
FKN00GL127343,3
FKN00GL156802,3
FKN00GL44661,3
FKN00GL112894,3
FKN00GL1129,3
FKN00GL44616,3
FKN00GL44593,3
FKN00GL44602,3
FKN00GL44580,3
FKN00GL90885,3
FKN00GL90891,3
FKN00GL127349,3
FKN00GL156719,3
FKN00GL156730,3
FKN00GL156674,3
FKN00GL127363,3
FKN00GL44722,3
FKN00GL112877,3
FKN00GL44695,3
FKN00GL62273,3
FKN00GL62246,3
FKN00GL44685,3
FKN00GL44687,3
FKN00GL112891,3
FKN00GL62320,3
FKN00GL90971,3
FKN00GL90954,3
FKN00GL15646,3
FKN00GL156433,3
FKN00GL127412,3
FKN00GL4477,3
FKN00GL44757,3
FKN00GL10803,3
FKN00GL6221,3
FKN00GL62175,3
FKN00GL44738,3
FKN00GL112853,3
FKN00GL44739,3
FKN00GL9093,3
FKN00GL90907,3
FKN00GL90882,3
FKN00GL91069,3
FKN00GL91072,3
FKN00GL127438,3
FKN00GL156173,3
FKN00GL15605,3
FKN00GL156044,3
FKN00GL156012,3
FKN00GL44871,3
FKN00GL108035,3
FKN00GL44882,3
FKN00GL44827,3
FKN00GL44814,3
FKN00GL44809,3
FKN00GL44790,3
FKN00GL15660,3
FKN00GL91024,3
FKN00GL127484,3
FKN00GL15589,3
FKN00GL15586,3
FKN00GL91150,3
FKN00GL91086,3
FKN00GL91091,3
FKN00GL15565,3
FKN00GL112789,3
FKN00GL45031,3
FKN00GL45034,3
FKN00GL44968,3
FKN00GL44930,3
FKN00GL127426,3
FKN00GL15624,3
FKN00GL156243,3
FKN00GL156236,3
FKN00GL91255,3
FKN00GL91239,3
FKN00GL15558,3
FKN00GL155581,3
FKN00GL15555,3
FKN00GL155537,3
FKN00GL155497,3
FKN00GL155509,3
FKN00GL155430,3
FKN00GL127575,3
FKN00GL61884,3
FKN00GL45242,3
FKN00GL45148,3
FKN00GL45156,3
FKN00GL45092,3
FKN00GL127480,3
FKN00GL45413,3
FKN00GL45392,3
FKN00GL45378,3
FKN00GL4535,3
FKN00GL45357,3
FKN00GL45348,3
FKN00GL112714,3
FKN00GL45323,3
FKN00GL45292,3
FKN00GL61794,3
FKN00GL4529,3
FKN00GL45268,3
FKN00GL45250,3
FKN00GL45234,3
FKN00GL91295,3
FKN00GL91248,3
FKN00GL155357,3
FKN00GL155327,3
FKN00GL155317,3
FKN00GL1553,3
FKN00GL100789,3
FKN00GL91305,3
FKN00GL9131,3
FKN00GL1276,3
FKN00GL15526,3
FKN00GL155214,3
FKN00GL155197,3
FKN00GL155186,3
FKN00GL15517,3
FKN00GL45483,3
FKN00GL61761,3
FKN00GL45462,3
FKN00GL9135,3
FKN00GL15512,3
FKN00GL155100,3
FKN00GL155057,3
